,raw_text,label
8450,RT @yaksys: My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime,neutral
8451,The new @apple #find my friends app is great.... except the part where you have to log in everytime. Get back to me when this is changed...,neutral
8452,RT @adamnash: The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc ...,neutral
8453,"How Centre hiked for jobs scheme by... a (and what you can do with a rupee). 
",neutral
8454,@apple Give Siri back!,neutral
8455,RT @SQLServer: #Microsoft made many announcements at #SQLPass Summit. Read the blog post for a recap: http://t.co/KSgglnDC #sqlserver #s ...,neutral
8456,"leftist who became minority voice 
",neutral
8457,#Twitter-off,neutral
8458,"Turnout till 5 pm 68 per cent, says 
",neutral
8459,U-Village store fits Microsoft consumer strategy http://t.co/OyGo65p1 #microsoft #Technology,neutral
8460,"#SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road.",neutral
8461,"RT @Infograhpic: The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.c...  @MediaTip",neutral
8462,Goodnight #twitter,neutral
8463,if u couldnt tweet from your phone a lot of people wouldnt be on #twitter -- #broke #fact,neutral
8464,"CRPF getting to take on planted by 
",neutral
8465,"What happened when security agencies argued over need for tagging 
",neutral
8466,YAAAAAAAAY @BoogieDeBeast made my Tallman #Twitter list standing 6'6 BaYbeeeee,neutral
8467,"Who are the top folks on #Google+? See this tag cloud: http://t.co/rp7LSoEE via
@jowyang",neutral
8468,@Jhoodmartin @rolandsmartin yes salute to Steve Jobs and @apple. I'm tweeting and you are watching on the IPad. Let's go Schaub time to lead,neutral
8469,“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple,neutral
8470,"Scotland Yard arrests in London, but court grants him bail. 
",neutral
8471,"Shri Arun Jaitley shall be assigned the charge of the Ministry of Defence, in addition to his existing portfolios
",neutral
8472,#Microsoft To Launch Its Own Version Of #Facebook Timeline Like Web Service Called Project #Greenwich  http://t.co/MmS14pDW,neutral
8473,Ppl emphasize to make thyself look greater then they are! #twitter!,neutral
8474,Creating #Pareto charts using #Microsoft #Excel http://t.co/dXbKq8q8,neutral
8475,Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help,neutral
8476,"Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks.",neutral
8477,Good night #Twitter Off(:,neutral
8478,"BJP stuns with UGC letter a forgery, doctors split over Bengal Bill. And more, also in epaper. 
",neutral
8479,thinking thinking thinking thinking #dotnet #asp #microsoft,neutral
8480,"So, is -- and not to blame for stipend crisis faced by 4000 scholars? 
",neutral
8481,#so #society #network #google #empowerment http://t.co/bYn1njee notes #Facebook should not be taken lightly,neutral
8482,"No Some Bengal traffic cops do the with pen and  paper. 
",neutral
8483,@Apple do not buy an iPhone 4s that isn't in the store. THEY ARE NOT MADE YET AND DEFRAUDING YOU,neutral
8484,"Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/nEqHcJsY  /via @ruhanirabin",neutral
8485,"824000 new vehicles trashed, home truths, Dhaka talks Chinese and more. Also in epaper. 
",neutral
8486,"Patna zoo to sell nesting boxes for 
",neutral
8487,"Transparency in Looking for India's ranking? Start at the bottom. 
",neutral
8488,"#Microsoft researchers want to turn your hand into a touchscreen
http://t.co/HV2oi81b",neutral
8489,"KP Nayar on why Narendra Modi can be satisfied with his policy. 
",neutral
8490,"People that do this "" #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter.",neutral
8491,"Stirrings of Cold War, scenes from drama, India's air pollution, and more. Also in epaper. 
",neutral
8492,"We're no less than cricketers, we're also making centuries, says isro official M Annadurai 
",neutral
8493,"@bsteelooper: I vouched for you in #programmer, #microsoft engineer, and #ethical hacker on Connect.Me http://t.co/HIJqPBso",neutral
8494,"#Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/5ExkV0L7 via @l_evenement",neutral
8495,"Whatever India offers the biggest issue is 
",neutral
8496,"RT @stalkertard: hey @apple, how about if IPhone4S = ""IPhone 4 Steve"" and you donate a small portion of the proceeds towards cancer rese ...",neutral
8497,Why is everyone hating on #Android #IceCreamSandwich? #ICS #everyoneisacritic #os #google,neutral
8498,@HOLLYcash mann u can have ah olelady but them hoes for everybody son I been doin dis u stop catchin feelings its #twitter,neutral
8499,#Microsoft builds a functioning ‘holodesk’ to interact with digital items http://t.co/BgrZnNvs #uncategorized,neutral
8500,RT @E2EVC: #Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/ ...,neutral
8501,"Hundreds of immigrants arrested in 'routine' U.S. enforcement surge 
",neutral
8502,@apple Or @Microsoft Buying Out @RIM ?,neutral
8503,$6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/PM6wxvQb (via @nicolaziady) #hcsmeu #epharma,neutral
8504,"Asses star in battle, fest sans Pak voice, beyond Brexit, and more. Also in epaper. 
",neutral
8505,WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral
8506,#Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/wYmFplCs #marketing,neutral
8507,"RT @aDUBatSDUB: #facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D",neutral
8508,"VIDEO: #Microsoft CEO Steve Ballmer talks at #Web2.0Summit about #Yahoo, Bing, and more.  http://t.co/YEAXVP1V",neutral
8509,@Rich021 Thank you my friend!  Much appreciated and keep up the great work!  I hope you clean house on #Microsoft #Rewards here! #Retail,neutral
8510,Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google,neutral
8511,"RT @HaendelBalzora: dear @apple please invent ""FaceTime Voicemails."" sincerely, haendel balzora jr. #apple",neutral
8512,Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,neutral
8513,"Damn girl I'll follow u to the end of the road

#twitter",neutral
8514,"A must read article on @fastcompany about @Apple, @Facebook, @Google, and @Amazon technology war in 2012  http://t.co/nxc7Wo4S",neutral
8515,will be at the London #Microsoft Partner Business Briefing tomorrow - see some of you there :),neutral
8516,#Android #Google Official Promo Video Reveals Verizon Wireless Destination http://t.co/xKH7UGY4 #DhilipSiva,neutral
8517,I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!,neutral
8518,"Defensive cries media trial. 
",neutral
8519,#Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica,neutral
8520,"#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT",neutral
8521,"What got when it bred local pig with variety. 
",neutral
8522,@Bravo u should have a cast of  Latina #housewives  WE have some pretty  successful Latina Women in this world #GOOGLE them..,neutral
8523,"My story on a 100-yr-old treasure from streetsmart Bengal (
",neutral
8524,"Despair at after research seats are slashed. 
",neutral
8525,http://t.co/VgMYdlDS found article on  http://t.co/UAWHbOLz  Fake #Microsoft scammers lure users into #granting remote access to PCs,neutral
8526,"PC Podcast 39 (#GITEX, #Microsoft #Surface) | http://t.co/RsccE99M http://t.co/EyLVACYn
Hear the latest with @Surface from GITEX in Dubai.",neutral
8527,"Latest attacks on African students threaten India's most intense diplomatic outreach to continent 
",neutral
8528,#HTC Arrive #Windows Phone (#Sprint) Review http://t.co/CdkPyjZV #windowsphone7 #xboxlive #mobile #cdma #microsoft,neutral
8529,"Samsung, Google Unveil Phone http://t.co/tzj1bYNc
#Google",neutral
8530,"@apple stuck it to @amazon when it unveiled iCloud, showing that the placement of 'i' before the name of even a failed effort yields success",neutral
8531,"Five soldiers from Machhil attain martyrdom; Detailed statement attached 
",neutral
8532,@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle,neutral
8533,"Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta",neutral
8534,"#Google encrypts search data against hackers, marketers 'howl': http://t.co/nFwcQD9R | #divisions",neutral
8535,"#Recruiting Tip: Ask yourself: why am I not building my personal brand on #LinkedIn, #Twitter, and #Facebook?",neutral
8536,"iPhone 4 S now RESERVATION only, if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight",neutral
8537,Wowww | Can watching #Twitter trends help predict the future? http://t.co/2bRzlsGc via @zite,neutral
8538,"Promised  denied helicopter, soldier trekked through snow to take his mother's body home. 
",neutral
8539,"India readies $5bn credit line for as backup. 
",neutral
8540,Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet,neutral
8541,#Android #Google Meet the Samsung Galaxy Nexus and Ice Cream Sandwich http://t.co/2VWXzReW #DhilipSiva,neutral
8542,"Why you should shun water at beaches. 
",neutral
8543,"50k dole in budget for migrant workers hit by 
",neutral
8544,RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...,neutral
8545,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/tdMFe0nI",neutral
8546,I really dnt like to #follow people who never on #twitter,neutral
8547,New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE,neutral
8548,"Calcutta High Court orders to probe sting operation.
",neutral
8549,How to oranise and sort your emails with the categories feature in #Microsoft #Outlook - http://t.co/NSpqbzFZ,neutral
8550,@teggyboy00 oh wow lmao thank no wonder why no one answered me !! addicted #twitter,neutral
8551,#Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public eye!iloveya#HennessyNation,neutral
8552,Damn group meeting disturbin me from watchin the #google event,neutral
8553,@apple #siri http://t.co/k7b686hX,neutral
8554,"This survivor of riots has a simple message for voters. 
",neutral
8555,"KP Nayar on why, for the way to Europe lies through 
",neutral
8556,on oovoo with @_LoveIsThe_Ki dumb ass #excuseme #twitter,neutral
8557,#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!,neutral
8558,"Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users.",neutral
8559,Discover #Keywords & #Business Critical Information to be No 1 on #Google read aspenIbiz #blog post http://t.co/Rotiieo0,neutral
8560,"Today: PM to address a rally in Imphal
",neutral
8561,@apple is profiting a min of $400 per 4s.  They sold 4 million this weekend. That's another 1.6 Billion to Apples coffers! #worldRecession?,neutral
8562,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/9IvTJkit #Google,neutral
8563,"Setting up court at home, Justice asks Chief Justice of India, bench to appear before him. 
",neutral
8564,"Historian Ram Guha, IDFC official Vikram Limaye, former captain Diana Edulji are others in panel to run 
",neutral
8565,"UP: to hold his 1st cabinet meeting today, big decisions expected
",neutral
8566,Check out our podacst regarding Sugar's Edge In Tems Of Database Structure http://t.co/Qv4DAw7A #Microsoft CRM,neutral
8567,"HC scraps plea against JNU norms. Seat cuts, 100 per cent viva to follow 
",neutral
8568,"#Microsoft bringing #touchscreens to walls, clothes, and more http://t.co/bmQf5wEx #tech",neutral
8569,"No, minister, there is no project from India to test on the 
",neutral
8570,@IamTinaThompson @JudgeGregMathis is on #twitter also!!,neutral
8571,Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/DRvKSVF6 #humor #foodie #microsoft,neutral
8572,"JP Yadav on rebranding of 
",neutral
8573,From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty,neutral
8574,#Microsoft to Require yearly #Sustainability Reporting by Vendors http://t.co/71Rm0QOT via @CaelusGreenRoom #CSR #GMIC,neutral
8575,#Google sets alternative to #Microsoft http://t.co/EqAzzbcz,neutral
8576,"RT @Div_Spartan: Fellow Michiganders, do the right thing. Get online! #Google helping #Michigan businesses get online http://t.co/npz2KwmQ",neutral
8577,"Delhi high court orders cop shield for willing drivers; tells strikers to deal with companies. 
",neutral
8578,"India invokes emergency clause to end in pricing. 
",neutral
8579,RT @NeowinFeed: Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin,neutral
8580,"Rare species says hello after a century. 
",neutral
8581,"#Twitter must be sharing, caring, interacting, socializing...Don&#39;t K+ does who ignore you...Give  a K+ to thise who truly are #social",neutral
8582,But does request desktop site work with hulu?!?!? #ICS #Google,neutral
8583,- My Cute Friend @MelodyBtcc Finally Got A #Twitter :),neutral
8584,"Govt seems to have slipped in an in Budget2017. 
",neutral
8585,@MSPartners can join: BizSpark http://t.co/YTyl8Wm0  or WebsiteSpark http://t.co/10AzXP9q! #Microsoft #MPN,neutral
8586,"Indian wants police cover, citing outsider inflow  open campus. 
",neutral
8587,"DU's Ramjas College cancels event after protests against invite for speakers. 
",neutral
8588,Some people should not post replies in #Google+ threads. Their posts only continue to weaken their creditbility.,neutral
8589,"Dreams of one are still alive, finds Sunanda K Datta-Ray. 
",neutral
8590,Geek Fact for October 19th - 1998: U.S. Department of Justice antitrust case against #Microsoft began. #geekfact,neutral
8591,@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo,neutral
8592,#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter,neutral
8593,"Standoff with Left as ABVP blocks entrance of Maurice Nagar PS. Stones eggs shoes thrown from PS side. Many hurt 
",neutral
8594,Hello! Welcome to #twitter RT “@beabea210: @ACCU_MED ....hello Accu-Med!!!”,neutral
